,label,area,perimeter,solidity,tc_channel0,tc_channel1,tc_channel2,fc_channel0,fc_channel1,fc_channel2,circularity,area_flag,circularity_flag,solidity_flag,tc0_flag,tc1_flag,tc2_flag,fc0_flag,fc1_flag,fc2_flag,flagged,TP,ift_path
36,37,136.0,41.21320343559643,0.9855072463768116,232.66176470588235,232.33823529411765,234.5441176470588,242.4485294117647,241.88970588235293,20.169117647058822,1.00618080201186,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
38,39,106.0,37.21320343559643,0.9464285714285714,232.71698113207546,233.79245283018867,237.81132075471697,243.6320754716981,242.80188679245282,20.82075471698113,0.9618815953393657,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
39,40,1319.0,149.29646455628165,0.9434907010014306,227.5420773313116,228.0500379075057,230.51781652767247,240.63760424564063,238.50265352539802,20.97877179681577,0.7436277922392485,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
41,42,677.0,100.42640687119285,0.9562146892655368,232.38552437223044,234.06794682422452,235.84194977843427,243.0324963072378,242.92319054652882,18.08714918759232,0.8435341778256178,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
42,43,259.0,60.87005768508881,0.9384057971014492,237.64864864864865,237.03088803088804,239.08880308880308,244.76061776061775,242.6988416988417,18.675675675675677,0.8784199719961099,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
43,44,275.0,65.698484809835,0.9136212624584718,229.52,231.2290909090909,234.1418181818182,241.6509090909091,241.12,22.37818181818182,0.8006299839286325,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
46,47,272.0,60.04163056034261,0.9645390070921985,236.65073529411765,235.81617647058823,238.29779411764707,245.40073529411765,242.9558823529412,19.231617647058822,0.9481429325798961,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
47,48,227.0,57.45584412271571,0.934156378600823,235.34801762114537,234.53303964757708,236.63876651982378,244.9295154185022,242.18942731277534,21.625550660792953,0.864106559923016,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
48,49,409.0,77.94112549695429,0.9402298850574713,236.86552567237163,235.21515892420538,235.85085574572128,244.33007334963324,241.89486552567237,17.43031784841076,0.8460573959937142,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
49,50,574.0,92.91168824543142,0.944078947368421,235.99128919860627,236.18815331010452,238.06445993031357,244.5609756097561,243.24738675958187,28.195121951219512,0.8355665650455183,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
50,51,493.0,97.1126983722081,0.9408396946564885,233.6734279918864,234.02028397565923,235.68559837728193,243.45841784989858,242.4056795131846,29.851926977687626,0.6569082862784619,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1528.aqua.labeled_image.250m.h5
1,2,126.0,38.97056274847714,0.984375,226.8968253968254,224.42857142857142,224.3968253968254,236.67460317460316,234.53968253968253,20.49206349206349,1.0425743950631587,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
2,3,249.0,58.8700576850888,0.9540229885057471,228.97991967871485,229.9277108433735,231.86345381526104,241.38955823293173,241.75903614457832,170.59839357429718,0.9028597417408974,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
4,5,273.0,71.35533905932738,0.861198738170347,216.97435897435898,216.47619047619048,217.77289377289378,233.13919413919413,233.996336996337,170.11721611721612,0.6737822453560206,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
6,7,227.0,71.35533905932738,0.7591973244147158,216.63436123348018,215.0704845814978,216.91629955947135,231.65638766519822,233.15859030837004,167.79295154185021,0.5602511710469475,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
7,8,620.0,108.08326112068522,0.8623087621696801,222.70483870967743,222.2532258064516,223.6258064516129,236.09677419354838,237.0983870967742,169.38225806451612,0.6669367882430475,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
9,10,104.0,36.97056274847714,0.9454545454545454,237.7596153846154,238.34615384615384,241.43269230769232,241.98076923076923,245.09615384615384,39.67307692307692,0.9561611214257788,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
11,12,848.0,182.75230867899737,0.7223168654173765,219.49174528301887,220.72759433962264,221.54481132075472,234.38915094339623,235.7240566037736,167.62853773584905,0.31906559182739047,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
13,14,170.0,48.04163056034261,0.9550561797752809,232.2058823529412,232.86470588235295,233.72941176470587,242.12941176470588,242.14117647058825,16.741176470588236,0.9255999170717358,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
14,15,337.0,73.21320343559643,0.9335180055401662,232.09495548961425,232.52225519287833,234.11275964391692,242.16320474777447,240.68249258160236,31.356083086053413,0.7900615843482571,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
15,16,105.0,36.384776310850235,0.9459459459459459,212.53333333333333,205.6952380952381,205.63809523809525,221.62857142857143,217.76190476190476,121.4095238095238,0.9966891821308292,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
16,17,524.0,87.74011537017762,0.9475587703435805,231.95801526717557,232.69847328244273,233.79770992366412,242.4770992366412,241.65267175572518,12.335877862595419,0.8553517509719695,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
17,18,200.0,52.18376618407357,0.966183574879227,233.145,233.28,234.475,243.73,242.24,15.47,0.9229305470851202,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
18,19,101.0,35.79898987322333,0.9805825242718447,229.0,231.5742574257426,234.6039603960396,241.990099009901,240.75247524752476,20.980198019801982,0.9903522505093064,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
20,21,189.0,50.87005768508881,0.945,228.95238095238096,231.56613756613757,234.4814814814815,242.66137566137567,241.35978835978835,14.88888888888889,0.9177982134497997,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
23,24,396.0,77.94112549695429,0.9339622641509434,240.07575757575756,242.52777777777777,243.6818181818182,246.04040404040404,246.07828282828282,109.8409090909091,0.8191655961210534,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
26,27,602.0,92.66904755831214,0.9510268562401264,230.8654485049834,232.1046511627907,233.59634551495017,242.06478405315616,241.2093023255814,14.232558139534884,0.8809209864671055,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
27,28,337.0,74.42640687119285,0.9361111111111111,231.76557863501483,233.24035608308606,234.64688427299703,242.77448071216617,241.65578635014836,12.821958456973293,0.7645143812013354,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
28,29,694.0,108.32590180780451,0.8784810126582279,228.14697406340056,230.21757925072046,230.9149855907781,241.03170028818442,239.94380403458214,11.74207492795389,0.7431983008503315,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
29,30,392.0,82.2842712474619,0.9311163895486936,236.08163265306123,238.78316326530611,239.67091836734693,245.53061224489795,244.41326530612244,56.545918367346935,0.7275490479348088,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
30,31,109.0,37.79898987322333,0.9646017699115044,229.69724770642202,231.03669724770643,232.4678899082569,242.1834862385321,240.87155963302752,7.504587155963303,0.9586850917766568,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
31,32,115.0,37.798989873223334,0.9745762711864406,227.12173913043478,229.5304347826087,232.34782608695653,242.8695652173913,240.19130434782608,13.591304347826087,1.0114567482047296,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
32,33,204.0,51.698484809834994,0.9714285714285714,230.0,232.52941176470588,233.75980392156862,241.95098039215685,241.72549019607843,10.696078431372548,0.9591452970593354,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
33,34,115.0,37.21320343559643,0.9745762711864406,225.1304347826087,227.1304347826087,228.1304347826087,239.3913043478261,237.73043478260868,13.721739130434782,1.0435507873964818,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
35,36,217.0,58.2842712474619,0.9079497907949791,238.7004608294931,238.6082949308756,240.87557603686636,244.59907834101384,244.16129032258064,54.85253456221198,0.8027251251344619,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
36,37,197.0,50.62741699796952,0.9752475247524752,229.8223350253807,232.0,232.9492385786802,242.42131979695432,241.75634517766497,12.532994923857869,0.9658385809422442,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
38,39,186.0,50.87005768508881,0.9538461538461539,230.3709677419355,231.53763440860214,234.3978494623656,241.3978494623656,240.9731182795699,14.451612903225806,0.9032299878394854,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
39,40,1325.0,153.53910524340094,0.9182259182259183,232.55245283018868,233.12754716981132,233.49735849056603,241.72981132075472,240.29962264150944,22.158490566037734,0.7062976015650998,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
40,41,266.0,69.01219330881976,0.926829268292683,233.9360902255639,235.22556390977442,236.47368421052633,241.90977443609023,241.50375939849624,19.954887218045112,0.7018427861009753,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
41,42,139.0,42.384776310850235,0.9652777777777778,218.6546762589928,221.568345323741,222.71223021582733,235.19424460431654,233.73381294964028,12.83453237410072,0.9723102707340454,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
42,43,283.0,64.04163056034261,0.9464882943143813,227.85865724381625,229.53710247349824,231.7208480565371,239.35689045936397,240.67844522968198,12.448763250883392,0.867104694855501,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
43,44,431.0,80.76955262170047,0.9493392070484582,229.38515081206498,231.11600928074245,232.5707656612529,242.13689095127611,241.17169373549885,12.835266821345707,0.8302173010433844,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
44,45,671.0,102.66904755831214,0.9116847826086957,232.2876304023845,232.97168405365127,234.33681073025335,242.40834575260806,241.18330849478392,12.640834575260804,0.7999324557923184,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
45,46,116.0,38.04163056034262,0.9830508474576272,228.75862068965517,228.93965517241378,231.66379310344828,238.92241379310346,239.1206896551724,20.844827586206897,1.007278596983461,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
46,47,103.0,36.04163056034262,0.9716981132075472,229.7766990291262,231.24271844660194,233.29126213592232,241.873786407767,242.48543689320388,15.019417475728156,0.9964103438954187,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
49,50,640.0,99.59797974644667,0.9481481481481482,229.7046875,231.6515625,232.996875,241.90625,240.9,13.7171875,0.8107534016615665,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
50,51,359.0,86.32590180780451,0.8122171945701357,232.31476323119776,232.24233983286908,233.17270194986074,241.6350974930362,239.033426183844,13.467966573816156,0.6053716304655594,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
51,52,171.0,63.94112549695428,0.8142857142857143,225.6140350877193,227.6140350877193,228.6140350877193,239.6549707602339,238.70760233918128,13.017543859649123,0.525587976273219,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
52,53,266.0,65.11269837220809,0.9236111111111112,226.0639097744361,228.32706766917292,230.1954887218045,240.71428571428572,239.68045112781954,12.481203007518797,0.7884245039370883,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
54,55,102.0,34.97056274847714,0.9902912621359223,225.69607843137254,227.90196078431373,230.98039215686273,240.23529411764707,239.47058823529412,13.029411764705882,1.0481050020956875,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
59,60,107.0,36.14213562373095,0.9727272727272728,234.54205607476635,235.15887850467288,235.46728971962617,240.21495327102804,241.65420560747663,16.953271028037385,1.0293569927808919,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
60,61,457.0,85.35533905932738,0.9121756487025948,234.61050328227572,234.47921225382933,234.69365426695842,243.3676148796499,241.54704595185996,13.019693654266959,0.7882512723035512,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
61,62,383.0,74.5269119345812,0.9696202531645569,231.13838120104438,232.49869451697128,234.01827676240208,241.98955613577024,241.35770234986944,18.778067885117494,0.8665275704076734,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
62,63,501.0,99.698484809835,0.9329608938547486,230.97804391217565,231.70459081836327,233.3812375249501,243.15169660678643,240.90219560878245,17.79640718562874,0.6333889372686436,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/baffin_bay/baffin_bay-100km_by_100km-20220530-20220531/preprocess/hdf5-files/20220530T1644.terra.labeled_image.250m.h5
3,4,283.0,75.94112549695429,0.8299120234604106,221.7773851590106,221.51590106007066,222.03886925795052,235.74911660777386,236.1731448763251,164.53710247349824,0.6166549766647605,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
5,6,163.0,45.21320343559643,0.9760479041916168,231.44171779141104,230.67484662576686,232.08588957055215,242.36196319018404,238.17177914110428,7.061349693251533,1.001998130205084,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
6,7,105.0,38.87005768508881,0.963302752293578,230.9047619047619,231.58095238095237,232.64761904761906,241.34285714285716,240.1809523809524,20.942857142857143,0.8733107231941346,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
9,10,260.0,60.2842712474619,0.9420289855072463,231.18076923076924,231.81153846153848,232.21923076923076,242.35384615384615,238.33076923076922,28.407692307692308,0.8990320646778744,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
10,11,219.0,56.87005768508881,0.9087136929460581,216.31506849315068,216.36529680365297,216.41552511415526,230.6027397260274,231.17351598173516,165.89954337899545,0.8509159048404819,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
11,12,863.0,177.6812408671319,0.6592818945760123,222.12746234067208,222.65816917728853,223.33951332560835,235.43105446118193,234.93626882966396,160.3835457705678,0.3435085116272229,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
12,13,1036.0,158.12489168102783,0.8274760383386581,224.5530888030888,224.38513513513513,224.34362934362935,236.97104247104247,235.3716216216216,169.2934362934363,0.5206778913813936,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
14,15,191.0,54.384776310850235,0.9744897959183674,233.34031413612564,234.90052356020942,235.82722513089004,243.78534031413614,241.434554973822,165.12565445026178,0.8115000260513721,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
15,16,240.0,70.5269119345812,0.8053691275167785,223.3,223.6125,224.31666666666666,235.80416666666667,234.67916666666667,169.725,0.6063332280437389,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
17,18,239.0,67.94112549695429,0.8754578754578755,210.15481171548117,209.28033472803347,207.69037656903765,224.9163179916318,217.84100418410043,127.63179916317992,0.6506422946474846,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
19,20,238.0,63.35533905932738,0.8847583643122676,217.69747899159663,218.28151260504202,216.52100840336135,231.35714285714286,225.49159663865547,134.23529411764707,0.7451099830024969,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
21,22,180.0,50.87005768508881,0.9523809523809523,221.01666666666668,221.0611111111111,221.15,235.98333333333332,231.37222222222223,164.78333333333333,0.8740935366188569,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
22,23,202.0,51.798989873223334,0.9665071770334929,214.67821782178217,215.73267326732673,215.93564356435644,229.43069306930693,229.59405940594058,164.69306930693068,0.9460599377947916,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
24,25,117.0,38.14213562373095,1.0,220.2051282051282,221.33333333333334,221.33333333333334,234.5811965811966,232.45299145299145,168.27350427350427,1.0106149388227326,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
25,26,1012.0,149.29646455628165,0.8716623600344531,224.90415019762847,225.40711462450594,225.73418972332016,237.69565217391303,235.30335968379447,163.7588932806324,0.5705468731964514,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
27,28,499.0,94.5269119345812,0.8879003558718861,222.67735470941884,223.43486973947896,223.33066132264528,236.250501002004,232.96392785571143,163.34869739478958,0.7017775468906853,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
28,29,461.0,119.1543289325507,0.8101933216168717,215.50325379609544,217.1301518438178,216.86334056399133,232.00867678958787,228.79609544468548,162.39262472885034,0.40802910171869744,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
29,30,156.0,52.2842712474619,0.8914285714285715,201.94871794871796,202.65384615384616,203.00641025641025,220.53205128205127,221.81410256410257,161.17307692307693,0.7171208410693342,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
30,31,269.0,64.04163056034261,0.911864406779661,220.18215613382898,220.68401486988847,220.64312267657994,234.55762081784385,231.12267657992564,163.81784386617102,0.8242090562407411,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
